Time,Var1
89.054초,-2.740273
89.109초,-2.740708
89.155초,-2.741365
89.206초,-2.741915
89.256초,-2.742655
89.306초,-2.745048
89.357초,-2.746918
89.408초,-2.747519
89.458초,-2.747564
89.509초,-2.747679
89.554초,-2.748288
89.605초,-2.749156
89.655초,-2.751929
89.706초,-2.753478
89.756초,-2.754451
89.807초,-2.757076
89.857초,-2.760052
89.908초,-2.76175
89.954초,-2.763207
90.009초,-2.765043
90.055초,-2.767744
90.105초,-2.770483
90.16초,-2.773286
90.206초,-2.775334
90.256초,-2.778012
90.307초,-2.780006
90.358초,-2.783409
90.408초,-2.78626
90.454초,-2.788161
90.509초,-2.789006
90.559초,-2.789113
90.605초,-2.789067
90.656초,-2.788595
90.706초,-2.787323
90.757초,-2.786264
90.807초,-2.784732
90.858초,-2.783967
90.908초,-2.781982
90.959초,-2.780489
91.004초,-2.778687
91.06초,-2.776362
91.105초,-2.774899
91.156초,-2.77406
91.206초,-2.773606
91.257초,-2.774466
91.307초,-2.774549
91.353초,-2.77479
91.408초,-2.77565
91.459초,-2.776675
91.504초,-2.777541
91.56초,-2.778757
91.605초,-2.779593
91.656초,-2.780859
91.706초,-2.781212
91.757초,-2.781295
91.807초,-2.781456
91.858초,-2.782722
91.903초,-2.783142
91.959초,-2.783613
92.005초,-2.783647
92.055초,-2.78463
92.105초,-2.787172
92.156초,-2.788126
92.207초,-2.789226
92.257초,-2.789572
92.308초,-2.790832
92.358초,-2.791701
92.404초,-2.791848
92.459초,-2.791786
92.505초,-2.791704
92.555초,-2.79278
92.606초,-2.792822
92.656초,-2.793759
92.707초,-2.793518
92.757초,-2.793521
92.808초,-2.79264
92.858초,-2.792337
92.904초,-2.7909
92.959초,-2.788356
93.005초,-2.786284
93.055초,-2.78523
93.106초,-2.784114
93.156초,-2.783523
93.207초,-2.782437
93.257초,-2.781845
93.308초,-2.78189
93.358초,-2.781235
93.404초,-2.780773
93.454초,-2.781314
93.51초,-2.782415
93.556초,-2.783889
93.606초,-2.785673
93.657초,-2.787978
93.707초,-2.789466
93.758초,-2.79087
93.803초,-2.79216
93.859초,-2.793927
93.904초,-2.794866
93.955초,-2.796231
94.01초,-2.796898
94.056초,-2.797671
94.106초,-2.797378
94.157초,-2.797138
94.207초,-2.796889
94.258초,-2.796281
94.303초,-2.794832
94.359초,-2.792818
94.409초,-2.789281
94.455초,-2.785893
94.505초,-2.781862
94.556초,-2.778657
94.606초,-2.775459
94.657초,-2.772986
94.708초,-2.771855
94.758초,-2.771541
94.808초,-2.771127
94.854초,-2.771523
94.91초,-2.771441
94.955초,-2.77058
95.006초,-2.770036
95.056초,-2.769448
95.107초,-2.769573
95.157초,-2.77
95.208초,-2.769882
95.258초,-2.769782
95.309초,-2.769905
95.354초,-2.770041
95.41초,-2.770468
95.455초,-2.771251
95.506초,-2.772935
95.556초,-2.774402
95.607초,-2.776163
95.657초,-2.778176
95.708초,-2.78038
95.758초,-2.783563
95.809초,-2.786514
95.854초,-2.788686
95.905초,-2.789371
95.955초,-2.790111
96.006초,-2.790064
96.056초,-2.790158
96.107초,-2.790746
96.157초,-2.78997
96.208초,-2.78919
96.253초,-2.788446
96.309초,-2.788247
96.36초,-2.788603
96.405초,-2.788349
96.461초,-2.787101
96.506초,-2.784959
96.557초,-2.783275
96.607초,-2.781165
96.658초,-2.779004
96.708초,-2.77785
96.754초,-2.776479
96.809초,-2.775069
96.855초,-2.774332
96.905초,-2.774093
96.956초,-2.774914
97.006초,-2.774701
97.057초,-2.775184
97.107초,-2.775047
97.158초,-2.775426
97.208초,-2.776285
97.254초,-2.776518
97.304초,-2.776763
97.36초,-2.777103
97.405초,-2.777979
97.456초,-2.778848
97.506초,-2.779157
97.557초,-2.780003
97.607초,-2.780752
97.653초,-2.781993
97.709초,-2.783272
97.759초,-2.784547
97.805초,-2.785016
97.86초,-2.785559
97.906초,-2.78612
97.956초,-2.786597
98.007초,-2.786688
98.057초,-2.786409
98.108초,-2.785641
98.153초,-2.784853
98.209초,-2.78359
98.259초,-2.782643
98.305초,-2.782612
98.355초,-2.78173
98.406초,-2.780832
98.456초,-2.779744
98.507초,-2.778563
98.557초,-2.77864
98.608초,-2.778687
98.658초,-2.778973
98.704초,-2.778779
98.759초,-2.77852
98.805초,-2.779315
98.855초,-2.781372
98.906초,-2.783167
98.956초,-2.785076
99.007초,-2.786263
99.057초,-2.788272
99.108초,-2.790089
99.159초,-2.79209
99.204초,-2.792691
99.26초,-2.792758
99.305초,-2.792364
99.356초,-2.791101
99.406초,-2.789583
99.457초,-2.788708
99.507초,-2.787132
99.558초,-2.786347
99.608초,-2.785078
99.659초,-2.783694
99.704초,-2.782752
99.755초,-2.781684
99.805초,-2.781658
99.856초,-2.781407
99.907초,-2.781329
99.957초,-2.7805
100.01초,-2.779893
100.06초,-2.779603
100.1초,-2.779479
100.16초,-2.779541
100.2초,-2.779623
100.25초,-2.779324
100.31초,-2.778548
100.36초,-2.778373
100.41초,-2.778331
100.46초,-2.779326
100.51초,-2.779466
100.56초,-2.779948
100.6초,-2.779738
100.66초,-2.780145
100.71초,-2.780921
100.76초,-2.781859
100.81초,-2.782653
100.86초,-2.783657
100.91초,-2.784419
100.96초,-2.785448
101.01초,-2.786749
101.06초,-2.787691
101.1초,-2.788898
101.15초,-2.789238
101.21초,-2.789341
101.26초,-2.789176
101.31초,-2.789751
101.36초,-2.790945
101.41초,-2.791032
101.46초,-2.791821
101.5초,-2.792011
101.56초,-2.793161
101.61초,-2.795687
101.65초,-2.796858
101.71초,-2.798565
101.76초,-2.800572
101.81초,-2.803007
101.86초,-2.805467
101.91초,-2.807617
101.96초,-2.8104
102.01초,-2.813519
102.06초,-2.816765
102.11초,-2.818903
102.15초,-2.820419
102.21초,-2.820822
102.26초,-2.821118
102.31초,-2.821048
102.36초,-2.820804
102.41초,-2.819786
102.46초,-2.81677
102.51초,-2.814197
102.55초,-2.812721
102.61초,-2.81068
102.65초,-2.808676
102.71초,-2.805675
102.76초,-2.803897
102.81초,-2.802276
102.86초,-2.800368
102.91초,-2.798249
102.96초,-2.795731
103.01초,-2.794672
103.05초,-2.793382
103.11초,-2.791088
103.15초,-2.789173
103.21초,-2.788359
103.26초,-2.787343
103.31초,-2.785716
103.36초,-2.784292
103.41초,-2.782988
103.46초,-2.78204
103.51초,-2.781434
103.55초,-2.78057
103.6초,-2.779338
103.66초,-2.778031
103.71초,-2.776907
103.76초,-2.776434
103.81초,-2.775893
103.86초,-2.774542
103.91초,-2.77344
103.95초,-2.772155
104.01초,-2.769825
104.05초,-2.768497
104.1초,-2.769816
104.16초,-2.770604
104.21초,-2.771834
104.26초,-2.774186
104.31초,-2.775335
104.36초,-2.775419
104.41초,-2.775452
104.45초,-2.775002
104.51초,-2.774211
104.56초,-2.773245
104.6초,-2.772505
104.66초,-2.771985
104.71초,-2.771737
104.76초,-2.771332
104.81초,-2.770348
104.86초,-2.769595
104.91초,-2.770352
104.96초,-2.771837
105초,-2.774164
105.06초,-2.776228
105.11초,-2.77869
105.16초,-2.782781
105.21초,-2.787044
105.26초,-2.789623
105.31초,-2.79197
