t,RollEst,PitchEst,YawEst
75.438초,0.139524083843528,-0.0551077716579539,-2.5739540127254
75.443초,0.139856239623,-0.0592383980828515,-2.57426197593793
75.448초,0.139773158855238,-0.0556490406316731,-2.57399574815744
75.453초,0.139941785387197,-0.0590974875151831,-2.57420468776488
75.458초,0.139445354496516,-0.0564061897931864,-2.57395578135055
75.463초,0.138633359509016,-0.0591339241553467,-2.57400849212973
75.468초,0.138071981374325,-0.0572759126721451,-2.57387531805259
75.473초,0.13626344244843,-0.0587199046046198,-2.57389068902255
75.478초,0.13539658042887,-0.0576220164582989,-2.57385885479781
75.483초,0.132918701216863,-0.0578352424502566,-2.573850375974
75.488초,0.132233731083017,-0.0574251934089954,-2.57389784872912
75.493초,0.129571650487376,-0.0557485783073513,-2.57378821437998
75.498초,0.128703367395289,-0.0563158271861036,-2.5739135760554
75.503초,0.127425195076753,-0.0526912738915275,-2.57373720508501
75.508초,0.126709284979583,-0.0541373360071242,-2.5738512757991
75.513초,0.126107362770833,-0.0499873884898,-2.57356867464306
75.518초,0.125292914773007,-0.0516278117348297,-2.5737752662277
75.523초,0.125363293212127,-0.0482654669097865,-2.57345007238102
75.528초,0.124372633464214,-0.0504135732185099,-2.57371799431527
75.534초,0.124522043850945,-0.0472821720960639,-2.57332266941387
75.539초,0.122998962388501,-0.0501660524637664,-2.573677843673
75.544초,0.123011219921494,-0.0470331951459041,-2.57323183350343
75.549초,0.121361489975012,-0.0503383731801718,-2.57357783082349
75.554초,0.120515308224154,-0.0473508748400604,-2.57319008284587
75.559초,0.118997085653355,-0.0506618135401339,-2.57344217649305
75.564초,0.117772215677944,-0.0480103858516116,-2.57321344932482
75.569초,0.115883936721208,-0.0511901668582397,-2.57326733828878
75.574초,0.114160945191669,-0.0489626075979358,-2.57315141220738
75.579초,0.111937307951931,-0.0523697555317637,-2.57313051545419
75.584초,0.110738170766257,-0.0506665783938823,-2.5730875231879
75.589초,0.107507807891809,-0.0533130343092507,-2.57298287567476
75.594초,0.106753846140918,-0.0526708535581893,-2.57309390970792
75.599초,0.105181993713435,-0.0513425886600405,-2.57286143254622
75.604초,0.103752050190282,-0.0526279107140995,-2.57306945935676
75.609초,0.103726437958358,-0.0484226586792153,-2.57269386292082
75.614초,0.102267583186859,-0.0513707108962615,-2.57302923749897
75.619초,0.101961040205468,-0.0468238179347198,-2.5725095269548
75.624초,0.0998298198865934,-0.0506713172239381,-2.57284869052181
75.63초,0.0988815803021011,-0.0465071063275375,-2.57236367326093
75.635초,0.0969622997313869,-0.0508847605408758,-2.57267989933586
75.64초,0.0955658869053709,-0.0471620768387369,-2.57221731514895
75.645초,0.0927497957279302,-0.0514515345263191,-2.57240144556111
75.65초,0.0911953163414708,-0.048611096428765,-2.57207484471879
75.655초,0.0880803632219455,-0.0523755481031068,-2.57210775310689
75.66초,0.086737754380802,-0.0502161082808163,-2.571985717049
75.665초,0.0823441811729491,-0.0528606036150798,-2.5718722900787
75.67초,0.0812780331882337,-0.0516046879610163,-2.57183959162721
75.675초,0.0771669366679287,-0.0521798825610528,-2.57161680165693
75.68초,0.0761468962354868,-0.0517367547458929,-2.57166233641951
75.685초,0.073223946403492,-0.050184309202033,-2.57127753711032
75.69초,0.0723902223530508,-0.0508833231357417,-2.57144545236807
75.695초,0.0712976962567416,-0.0476794467357406,-2.5709471429505
75.7초,0.0699718821054634,-0.0496030139305126,-2.5711767913847
75.705초,0.0692871043233566,-0.046275089617964,-2.5706253849699
75.71초,0.0673102848144872,-0.0497207525059199,-2.57089742917933
75.715초,0.0664547866126819,-0.0464170912397037,-2.57038713722517
75.72초,0.0638915181878897,-0.0507692601184906,-2.57058698859299
75.726초,0.0627168900054226,-0.0478796817679882,-2.5701535631677
75.731초,0.0600692099318886,-0.0524781599005766,-2.57029978425004
75.736초,0.0587397557139729,-0.0500603851011958,-2.57000210719956
75.741초,0.0558389695173283,-0.0542720358382161,-2.57008031701311
75.746초,0.05415562396337,-0.0528008025525256,-2.56990625998219
75.751초,0.0510132700429675,-0.0560043416705883,-2.56980342126585
75.756초,0.0495809331699471,-0.0553030250843507,-2.56981614369376
75.761초,0.0465036006818057,-0.0560785414891813,-2.56946475277744
75.766초,0.044925523380269,-0.0571677022152823,-2.56961780509093
75.771초,0.0440170141113796,-0.0534862040623248,-2.56917766463021
75.776초,0.0419021006159683,-0.056450175471467,-2.56944950723802
75.781초,0.0417712579317007,-0.0513317775227138,-2.56897545212193
75.786초,0.0398725785249458,-0.0558064850761169,-2.56930148241209
75.791초,0.0396579664815291,-0.0508414017996316,-2.56882079559626
75.796초,0.0376780029529206,-0.0559138992072321,-2.56908663752569
75.801초,0.0367334354779889,-0.0518591623413882,-2.56867803586249
75.806초,0.0349845715968827,-0.0570056218228867,-2.56883530106086
75.811초,0.0339452713383217,-0.0535093502355032,-2.56850907624547
75.816초,0.0315682914290798,-0.0585089044463361,-2.56854000618943
75.822초,0.0305754558553443,-0.0557480719996184,-2.56834176477395
75.827초,0.028045210943435,-0.060210638530919,-2.56826809717466
75.832초,0.027367810839799,-0.0580353053833865,-2.56816342163829
75.837초,0.0246597955540038,-0.0606613854946645,-2.56799336154025
75.842초,0.0238757168791565,-0.0594553313749755,-2.56806237112949
75.847초,0.0230240373631167,-0.0582416583545328,-2.56777550477791
75.852초,0.0221101648854088,-0.0585021260270853,-2.56796123921405
75.857초,0.0216035511684292,-0.0551453673131506,-2.5675630457805
75.862초,0.0203226141187469,-0.0570836545227993,-2.56784557120419
75.867초,0.0199453553318784,-0.0524984100558751,-2.56734741840804
75.872초,0.0180707234569267,-0.0559604630662947,-2.5676311580336
75.877초,0.0169646532214308,-0.0514053469741032,-2.56713197524737
75.882초,0.0149288864890337,-0.0560812881873554,-2.56738595386598
75.887초,0.0135747923055519,-0.0519934735818965,-2.56695167031637
75.892초,0.0108758290592259,-0.0573842192476067,-2.56714110882478
75.897초,0.00874756037460398,-0.0540630449059214,-2.56682380872058
75.902초,0.00547761794083332,-0.0598570482747828,-2.56695074533342
75.907초,0.00322008068962325,-0.057286163296796,-2.56671169782571
75.912초,-0.00121249694596977,-0.0626025662357628,-2.56675661215798
75.918초,-0.00384250747561484,-0.0609355385992501,-2.56665162570305
75.923초,-0.00913733407475282,-0.0654279222620233,-2.56657390020766
75.928초,-0.0117975283932779,-0.0642668091150795,-2.56657878272406
75.933초,-0.0175117475972604,-0.0672287102653226,-2.56632584034383
75.938초,-0.0200952411046229,-0.0667605778931533,-2.56642366403156
75.943초,-0.025051226182559,-0.0675143361675737,-2.56610162519762
75.948초,-0.0278608893759302,-0.0680033406000987,-2.56620141163111
75.953초,-0.0312225447764275,-0.0659990163563854,-2.56587347259966
75.958초,-0.0343819401176041,-0.0680213865363944,-2.56611421840156
75.963초,-0.0359877722330885,-0.0625798783947002,-2.56569304569516
75.968초,-0.0395912630315429,-0.0659226303691455,-2.5660360877221
75.973초,-0.0405170288540348,-0.0590654517769852,-2.56562303441197
75.978초,-0.0436447296189136,-0.0632167422555444,-2.56599964521724
75.983초,-0.045044341885865,-0.0566864610121909,-2.56568692304329
75.988초,-0.0480084764607561,-0.0617243491561592,-2.56578187259046
75.993초,-0.050974951974761,-0.0567689890757155,-2.56529382426647
75.998초,-0.0542355704127124,-0.0608171144696339,-2.56532072221794
76.003초,-0.0572755332092968,-0.0582075923969243,-2.56504502032795
76.008초,-0.0609859457955036,-0.0611812811027025,-2.56488835850411
76.014초,-0.0650910646114268,-0.0600806224863246,-2.56470100024518
76.019초,-0.0696904496341074,-0.0617786638579314,-2.56462554160592
76.024초,-0.0738323759623132,-0.0615807499437835,-2.56447790347796
76.029초,-0.0789613151708317,-0.0621736581257094,-2.5643260183912
76.034초,-0.083725558368168,-0.0626101751794579,-2.56434934949764
76.039초,-0.0881594275373353,-0.0622850548732576,-2.56424117036142
76.044초,-0.0924024578494179,-0.0630474380469806,-2.56428452570166
76.049초,-0.0959946629145067,-0.0612425020604614,-2.56407464301567
76.054초,-0.099746635121394,-0.0630615574591924,-2.56426101929477
76.059초,-0.101310770088101,-0.0592080465069727,-2.56403635116597
76.064초,-0.1047739783784,-0.0626217501544195,-2.56430162041656
76.069초,-0.106728028876578,-0.0582544034905267,-2.56397196487299
76.074초,-0.109590090959868,-0.0627666725642084,-2.564389474648
76.079초,-0.11126456239721,-0.0589723989951021,-2.56401603793911
76.084초,-0.115029277105163,-0.0639347962857801,-2.56432641939249
76.089초,-0.117637291727899,-0.0608998888012478,-2.56405901858865
76.094초,-0.121373797460774,-0.0663514668380979,-2.56441630025475
76.099초,-0.124154192195139,-0.0636804868137255,-2.56413826306439
76.104초,-0.128605510995415,-0.0683462160111594,-2.56426918200566
76.11초,-0.131579329361835,-0.0661507624696513,-2.56421072692111
76.115초,-0.135673846406541,-0.0705743410931527,-2.56422123611272
76.12초,-0.138511347136974,-0.0686004129050565,-2.56421328101651
76.125초,-0.143306827002329,-0.0717405131201029,-2.56411212450311
76.13초,-0.145872677583923,-0.0706707028182446,-2.56431379566812
76.135초,-0.150636610520028,-0.0713377557778688,-2.56409653822457
76.14초,-0.153515081891656,-0.0715366258068257,-2.56438547138802
76.145초,-0.157267949342348,-0.0686573723549602,-2.56409480814312
76.15초,-0.160206119346128,-0.070437540361229,-2.56441288755278
76.155초,-0.162115426337036,-0.0643553713052007,-2.5640281851298
76.16초,-0.165305525402519,-0.0675103970936496,-2.56433664527001
76.165초,-0.166463487431825,-0.0611462263244019,-2.56388887074747
76.17초,-0.169451729197436,-0.065283619897983,-2.56417686263911
76.175초,-0.170788663788862,-0.0591950964458063,-2.56380398210377
76.18초,-0.173657767244841,-0.0638468700285195,-2.56409757997725
76.185초,-0.175479650688544,-0.0587915428816702,-2.56383732893589
76.19초,-0.177827599770954,-0.0633416144812643,-2.56411820010457
76.195초,-0.180003011277315,-0.0593925986470302,-2.56386146404926
76.2초,-0.182806983689206,-0.0636432004263999,-2.56402000558428
76.206초,-0.184776575315518,-0.0610480306908007,-2.56392466588564
76.211초,-0.188573908534314,-0.0644501124447379,-2.5639279761918
76.216초,-0.190846347533567,-0.0631715824757409,-2.56390548888752
76.221초,-0.195139797911652,-0.0650660188579218,-2.56372609970819
76.226초,-0.196513760940468,-0.0648362772004765,-2.5638796686823
76.231초,-0.200022011733986,-0.0635357085552902,-2.56354614732596
76.236초,-0.201064699185278,-0.0643887863371547,-2.56368927457994
76.241초,-0.201135399316901,-0.0604858334231862,-2.56324302716335
76.246초,-0.202137734012644,-0.0630101228510318,-2.56353258018781
76.251초,-0.202400517334364,-0.0594249261299899,-2.56304487932174
76.256초,-0.203809466577356,-0.0631427679469767,-2.56339915329937
76.261초,-0.203750541262922,-0.0604588590633335,-2.56298216201995
76.266초,-0.206348066529696,-0.0645577462466238,-2.56320582981926
76.271초,-0.206697359575341,-0.0628887487061246,-2.56298884538105
76.276초,-0.209785696018928,-0.0665157365944756,-2.56296553907723
76.281초,-0.209172029105122,-0.0656227871125156,-2.56296106343694
76.286초,-0.212065303207439,-0.0673017272721929,-2.56270099030261
76.291초,-0.211491172439649,-0.0672905717067914,-2.56285155029908
76.296초,-0.211315407356896,-0.0663899056967743,-2.56244070662708
76.301초,-0.211421159151193,-0.0679555736090495,-2.56278143554262
76.307초,-0.21075231264784,-0.0659293900845301,-2.56230161001289
76.312초,-0.212116875257182,-0.0688664621367715,-2.56266861033774
76.317초,-0.2113149650764,-0.0669167369556549,-2.56222435985375
76.322초,-0.213455114679648,-0.0700422984503012,-2.56251018925178
76.327초,-0.212815330604305,-0.0685276862344807,-2.56223053424226
76.332초,-0.215126981427899,-0.07098709074359,-2.56235327456961
76.337초,-0.213786873889747,-0.0697323379521612,-2.56225095203397
76.342초,-0.215830877644434,-0.0708519359366633,-2.56220792952838
76.347초,-0.214129304180381,-0.0703690649491019,-2.56227883988386
76.352초,-0.213989369393535,-0.0689572843842518,-2.56213710132292
76.357초,-0.211884066528113,-0.0695269649675652,-2.56231136663662
76.362초,-0.210720967175671,-0.0662828683397886,-2.56203624819061
76.367초,-0.209179570788112,-0.0687928757936791,-2.56233517286758
76.372초,-0.207284221753542,-0.0650336480348081,-2.56195049114679
76.377초,-0.206463372960418,-0.069112841642335,-2.56226241504456
76.382초,-0.205206282009389,-0.065758464341011,-2.56187353356595
76.387초,-0.20455489032621,-0.0701295783637729,-2.56215252365899
76.392초,-0.202981932148185,-0.0673404194557886,-2.56172419334212
76.397초,-0.203056903952253,-0.0710913126519883,-2.56182223584252
76.403초,-0.201834603274078,-0.0691767908362385,-2.56158848581649
76.408초,-0.201990522933199,-0.0716803383059691,-2.56146772448612
76.413초,-0.200404616823757,-0.0706696882855745,-2.56147217072284
76.418초,-0.200313063050979,-0.0703023370694297,-2.56115779967644
76.423초,-0.198750729985283,-0.0706751340522682,-2.56146440872153
76.428초,-0.196198907592122,-0.0675575273256577,-2.56095310488229
76.433초,-0.195320645400637,-0.0702733837022549,-2.56135202349451
76.438초,-0.192810870055293,-0.0663092115815625,-2.56077231256544
76.443초,-0.191919998853467,-0.071422759214239,-2.56122527245792
76.448초,-0.189353143405756,-0.0668279850127511,-2.56065611715805
76.453초,-0.188935597558631,-0.0728875873739427,-2.56098985547327
76.458초,-0.187049670159708,-0.0684021440743458,-2.56045620599856
76.463초,-0.185990802483523,-0.0749693373965484,-2.5607359347455
76.468초,-0.184077192842688,-0.0709052745775924,-2.5603475740209
76.473초,-0.183587102240925,-0.0768576855137452,-2.56039463966759
76.478초,-0.181495674859548,-0.0733864812790956,-2.56022132863044
76.483초,-0.180892306577938,-0.0783051924676893,-2.56010040003584
76.488초,-0.178437710578937,-0.0760291506069255,-2.56006880991572
76.493초,-0.178368003449298,-0.0775198615859066,-2.55983636602807
76.499초,-0.175387507052203,-0.0765267770606904,-2.56001702295264
76.504초,-0.173230479277309,-0.0739876713586548,-2.55965206649789
76.509초,-0.170695836186935,-0.0748698457695416,-2.55987572658093
76.514초,-0.167576328356939,-0.0701729008988912,-2.55936803086875
76.519초,-0.165301242780526,-0.0728684452706235,-2.55966880737483
76.524초,-0.162357105593849,-0.0682923494686768,-2.55904764051202
76.529초,-0.160592601479636,-0.0717587376542892,-2.55932434133881
76.534초,-0.158092819600055,-0.0680621103789446,-2.55878669912812
76.539초,-0.156490194968619,-0.0717195215534551,-2.5589945514569
76.544초,-0.15419471329612,-0.0689956741239193,-2.55861449275947
76.549초,-0.15340912731309,-0.0718256342863993,-2.55868880571638
76.554초,-0.150890591838654,-0.0701347954880083,-2.55844730675023
76.559초,-0.150465486382531,-0.0723746246975309,-2.55836761653767
76.564초,-0.147726788648474,-0.0715442609536854,-2.55824655198619
76.569초,-0.145901994142949,-0.0715488849976207,-2.55802673829352
76.574초,-0.143116844380927,-0.0716731381199306,-2.55805765449641
76.579초,-0.138086807837373,-0.0686586627374724,-2.55770005958746
76.584초,-0.135375203974938,-0.0700663823986498,-2.55783037533297
76.589초,-0.130201681242612,-0.0662009566997583,-2.55745463130929
76.595초,-0.127345371444404,-0.0684590895107656,-2.55765822851133
76.6초,-0.122430946122598,-0.0639676051182037,-2.55726859475302
76.605초,-0.118686530103566,-0.066426440848504,-2.55744272155029
76.61초,-0.113546327958015,-0.0630077985142198,-2.55705822483174
76.615초,-0.110546974416753,-0.0643817615114358,-2.55706856541936
76.62초,-0.107040990309699,-0.061872896667203,-2.55681697515517
76.625초,-0.104470552153,-0.0626403213523951,-2.55677040316145
76.63초,-0.100701575712372,-0.0609551259992064,-2.5565394074668
76.635초,-0.0987092906113278,-0.0602914014423513,-2.55627167826988
76.64초,-0.0956524890310763,-0.059752153325329,-2.5561670724434
76.645초,-0.0920717490607305,-0.0564130370264647,-2.55578110180468
76.65초,-0.0889696210548446,-0.0572933505575309,-2.55581300286924
76.655초,-0.0844566457106005,-0.0515201368334051,-2.55530404244187
76.66초,-0.0817662887641279,-0.053883395987175,-2.55546489082117
76.665초,-0.0768179617534453,-0.0477690572101749,-2.55498290635485
76.67초,-0.0747280934478233,-0.0511348511093204,-2.55518800373119
76.675초,-0.071143502837729,-0.0455218857272295,-2.55476359478423
76.68초,-0.0687537177028302,-0.049786488051841,-2.55496131281088
76.685초,-0.0659765825060906,-0.0454952723684708,-2.55449364153294
76.691초,-0.0643397018085852,-0.0494959807464891,-2.55462063584841
76.696초,-0.0624859134019795,-0.0463410415972626,-2.55419706074775
76.701초,-0.0608982097100655,-0.0499430075565788,-2.55425721870449
76.706초,-0.0592811043439178,-0.047829177114887,-2.55383846563163
76.711초,-0.0584953968635161,-0.0505788301826473,-2.5538019761587
76.716초,-0.0572401172017691,-0.049273908528014,-2.5535805329219
76.721초,-0.0562264718844624,-0.0517655139999822,-2.55349967331829
76.726초,-0.0550402010417081,-0.0510703380008923,-2.55330082045441
76.731초,-0.0542017772859055,-0.0525466140496106,-2.55316504203321
76.736초,-0.0533953150009118,-0.0525915059576203,-2.55316816372042
76.741초,-0.0514540528297704,-0.0520551244059158,-2.55293766834108
76.746초,-0.0511742018865914,-0.0537881709259078,-2.55300508970586
76.751초,-0.0472467875189274,-0.0488655531559246,-2.55269815836542
76.756초,-0.0468851942130744,-0.0522353340354156,-2.5528765219586
76.761초,-0.042027187330056,-0.0455005984575094,-2.55243755900041
76.766초,-0.0419830250617008,-0.0498346666086137,-2.55260709538967
76.771초,-0.0381132846694914,-0.0436837182209662,-2.55222756644229
76.776초,-0.0372885445446988,-0.0480981411326849,-2.55242465623296
76.781초,-0.0340959960038774,-0.0430066498055343,-2.55200937017355
76.787초,-0.03308595723343,-0.0476622816355571,-2.55211399637286
76.792초,-0.0311862656608194,-0.0434748129388317,-2.55173512963185
76.797초,-0.0303144569346387,-0.0479600736901779,-2.55172710669247
76.802초,-0.0292475433077737,-0.044812550441943,-2.5514069523218
76.807초,-0.0283943075914767,-0.0488542560037234,-2.55143408258235
76.812초,-0.0274565966334858,-0.0463459905436556,-2.55119196416924
76.817초,-0.0271252904507731,-0.0495083706023001,-2.55114073473008
76.822초,-0.0265235285222595,-0.0477946728245671,-2.55100790664288
76.827초,-0.0273292033349218,-0.0495496984316831,-2.55088379689435
76.832초,-0.0264095899604043,-0.0484313628179489,-2.55077959478868
76.837초,-0.0281486849120825,-0.0490317400098018,-2.55052417998434
76.842초,-0.0273020846958216,-0.0486274321135247,-2.55043281301585
76.847초,-0.0271102536209138,-0.0475688573791389,-2.54998965820432
76.852초,-0.0261296452706843,-0.0479162680984864,-2.54997058267512
76.857초,-0.024328917148589,-0.0448513551331913,-2.54942792368554
76.862초,-0.0236840819790955,-0.0465104868781273,-2.54950125115737
76.867초,-0.0203835998574725,-0.0409618814956205,-2.54891513000428
76.872초,-0.0198022455035846,-0.0444839263345699,-2.54908608390967
76.877초,-0.0166640002288698,-0.0381973100846676,-2.54840171482466
76.883초,-0.0157555395750866,-0.042728409493245,-2.54862211132143
76.888초,-0.0133514125044342,-0.036986070683429,-2.54793364267717
76.893초,-0.0121724463212141,-0.0417961328321241,-2.54816190086567
76.898초,-0.0105341295448983,-0.0374732895559942,-2.54753150530833
76.903초,-0.00937738166096824,-0.0430753544502834,-2.54763579391148
76.908초,-0.0081747814135005,-0.0398831641020944,-2.54704402550393
76.913초,-0.00700014734310506,-0.0458306396116264,-2.5469132622619
76.918초,-0.00535737668362808,-0.0438596983702993,-2.54647362881646
76.923초,-0.00493657623794471,-0.0485117999149549,-2.54615871588101
76.928초,-0.00329429066534766,-0.0476825731117829,-2.5459286577506
76.933초,-0.000882961412533513,-0.0479650072865319,-2.54544404252611
76.938초,0.00132690689167708,-0.0493034712581051,-2.54550107316871
76.943초,0.00482942387234675,-0.0456868371185395,-2.54486123169448
76.948초,0.00650998982122569,-0.0491959220204378,-2.54503863863976
76.953초,0.0100886047212693,-0.0452275569270567,-2.54433296467449
76.958초,0.0113058870703745,-0.050078078111476,-2.54456519064343
76.963초,0.0145782049680676,-0.0463250577652394,-2.54394140521792
76.968초,0.0156965472348592,-0.0512102805607735,-2.54405955394217
76.973초,0.0191804032763809,-0.0480430243622303,-2.54357362077906
76.979초,0.0193844148693629,-0.0518618101888337,-2.54352387311278
76.984초,0.0230809373239633,-0.0488191052457226,-2.54322258272205
76.989초,0.0229891986264858,-0.051524493716828,-2.54298108055648
76.994초,0.0265693000068442,-0.0491033399534573,-2.54282521132514
76.999초,0.0275696967162072,-0.0499067952677394,-2.54242320804999
77.004초,0.0304364527911,-0.0486917387615436,-2.54236440730485
77.009초,0.0321329818006069,-0.0475152947347765,-2.54188829567152
77.014초,0.0336079988323221,-0.047719990820148,-2.54196915285674
77.019초,0.0358893431513629,-0.0445895153248271,-2.54138114844487
77.024초,0.0365987366840384,-0.0463991023429135,-2.54155604359426
77.029초,0.038377531714455,-0.0424893767527726,-2.54095043814855
77.034초,0.0389397718999468,-0.0448398158653055,-2.54121309660917
77.039초,0.039868816740227,-0.0410751311580744,-2.54068914941966
77.044초,0.0397997441686953,-0.0437465023808271,-2.54072385153902
77.049초,0.0390137853389795,-0.0402902567468345,-2.5403383557331
77.054초,0.0387698621275803,-0.0430062874570191,-2.54025761880874
77.059초,0.0374009090980094,-0.0403970791980642,-2.53990229854276
77.064초,0.0371319824735088,-0.042752718269212,-2.53993187396875
77.069초,0.0345733236331858,-0.0409433239882827,-2.53955173411876
77.075초,0.0337279191940703,-0.0430793849213435,-2.5394865248199
77.08초,0.0305680105130711,-0.0421569784352781,-2.53919326964284
77.085초,0.0290502181920846,-0.0444651163594565,-2.53893701101751
77.09초,0.0257157077510775,-0.0435877274804799,-2.53874893783691
77.095초,0.0240182641878716,-0.0465970518345206,-2.53861120611767
77.1초,0.0212888263189427,-0.0457592162774552,-2.5383025117793
77.105초,0.0197560899568382,-0.0487619755545251,-2.53817214673436
77.11초,0.0167659084652364,-0.0489935412211726,-2.53792893008925
77.115초,0.0180575312492304,-0.0497432405562512,-2.53775935828043
77.12초,0.0159186734741908,-0.0512846818536593,-2.53761744784433
77.125초,0.0195083095567374,-0.0485687348171344,-2.53734308246846
77.13초,0.0177861837531013,-0.051182045732944,-2.53721657784432
77.135초,0.0205371398505501,-0.0474830351592601,-2.53682974505377
77.14초,0.019856692524136,-0.0502404018840301,-2.53677865084691
77.145초,0.0217385590014231,-0.0466641053686439,-2.53634934342463
77.15초,0.0218283020170435,-0.0494963083003195,-2.53633396058032
77.155초,0.0233260421944326,-0.0467598812135599,-2.53590973012382
77.16초,0.0237875531361787,-0.0487017039332589,-2.53586212534053
77.165초,0.0243467421532831,-0.0472766139933325,-2.53559186404075
77.17초,0.0246963358380885,-0.0477462325409996,-2.53550343870194
77.176초,0.0257056682370539,-0.0470922603455139,-2.535394519585
77.181초,0.0262362899324885,-0.0455697240054283,-2.5349926315269
77.186초,0.0271073328524446,-0.0463971124086644,-2.53505911057065
77.191초,0.0309419350431659,-0.0419144723885133,-2.53465089325289
77.196초,0.031967803273129,-0.0448659361397608,-2.53472332777368
77.201초,0.0346394292044765,-0.040656209151367,-2.53416002381416
77.206초,0.0359874645560429,-0.0451051454995354,-2.53446231581416
77.211초,0.0387998976824584,-0.0408733265327716,-2.53386991508665
77.216초,0.039365974812542,-0.0463692994296357,-2.53408893882165
77.221초,0.0414292899549057,-0.0426249915749266,-2.53369721105633
77.226초,0.0425106741319601,-0.0484370134802943,-2.53363370382039
77.231초,0.0451139400557648,-0.0448125567346287,-2.53351765883318
77.236초,0.0461942640544763,-0.0492637998600808,-2.53330898794008
77.241초,0.048730186145559,-0.0462468095888918,-2.53335697250022
77.246초,0.0515436004810232,-0.0474835355757194,-2.53300494715609
77.251초,0.0531541439675709,-0.0462086718878645,-2.53317272566651
77.256초,0.0559930066150131,-0.044964381944917,-2.53269062075113
77.261초,0.0566739573743538,-0.0463938512312143,-2.53301523681869
77.266초,0.0597360145311668,-0.0433863603147008,-2.532490591401
77.272초,0.0600733458117431,-0.0467538668258328,-2.53282980145382
77.277초,0.0624486197960843,-0.0436648937046588,-2.53241102143048
77.282초,0.0631294536720163,-0.0473451551323244,-2.53264958279446
77.287초,0.0661274884292561,-0.0446436853680227,-2.53233607982825
77.292초,0.0651422028403303,-0.047133315463541,-2.53239525105778
77.297초,0.0683053448655602,-0.0452726400009341,-2.53225550773562
77.302초,0.0685429098350287,-0.0464658657302579,-2.53211889499761
77.307초,0.0713111755818064,-0.0455154870058907,-2.53207351700702
77.312초,0.0735693419768955,-0.0440052881229106,-2.53185496887645
77.317초,0.0760396464373565,-0.0440077365880697,-2.53199086294757
77.322초,0.0798165953211976,-0.0405921472874009,-2.53169438886331
77.327초,0.0811889001970927,-0.0417369743466393,-2.53189802041215
77.332초,0.0841292884950242,-0.0378604254133923,-2.53167851328117
77.337초,0.0853327326199799,-0.0398317107386629,-2.53194676326974
77.342초,0.0874471279207893,-0.0365737971520435,-2.53159335742875
77.347초,0.0884328818373916,-0.0383317233771244,-2.53181094405583
77.352초,0.089111825933638,-0.0360961187735438,-2.531569642852
77.357초,0.0896634180072751,-0.0373669982644499,-2.53164141675671
77.362초,0.0891963970741348,-0.0361281955965394,-2.53148493574763
77.368초,0.0892215038659815,-0.0370039272195734,-2.53152303782653
77.373초,0.0880735948638079,-0.0364360012213747,-2.53148788775427
77.378초,0.0882247463133147,-0.0374167221575285,-2.53145402021285
77.383초,0.086818555977043,-0.0373025031861381,-2.53149891869383
77.388초,0.0865561095602396,-0.0371607461196169,-2.53140604741061
77.393초,0.0853514115021357,-0.0381193983028571,-2.53163109186746
77.398초,0.0873841850364563,-0.0360252309380715,-2.53159830614215
77.403초,0.0854166601986798,-0.0385638564214057,-2.53168960687306
77.408초,0.0883643569794656,-0.034106103814134,-2.53174337029239
77.413초,0.0862655167843698,-0.037229957753952,-2.53191403446132
77.418초,0.0902312270604456,-0.0331659098791438,-2.5318917964819
77.423초,0.0882018986852693,-0.0359268528583971,-2.53197116367453
77.428초,0.0902672803620119,-0.0327477621790353,-2.53196945148753
77.433초,0.0890998008275174,-0.0348861726423981,-2.53212507556738
77.438초,0.0902769676628138,-0.032979871626801,-2.53213770858185
77.443초,0.0898313395633321,-0.0340386509405526,-2.53222826697011
77.448초,0.088701714824562,-0.0331808574609112,-2.53238098149925
77.453초,0.0888922785536997,-0.0332711300950498,-2.53242709908005
77.458초,0.0871488098991256,-0.0330620444863863,-2.53258301001688
77.464초,0.0867381548963398,-0.0321422511753068,-2.53258862410374
77.469초,0.0837057353835924,-0.0328368808098258,-2.53283983399354
77.474초,0.0834122546075766,-0.0307098209940808,-2.53290518027499
77.479초,0.0806288179754063,-0.0320630171852938,-2.5330413239768
77.484초,0.080513066922239,-0.0286673822285428,-2.53307188541485
77.489초,0.0776284045202851,-0.0308199414994121,-2.53340604157541
77.494초,0.0802719539698011,-0.0258829740493969,-2.5333399924125
77.499초,0.0765346320016236,-0.0287483006866178,-2.53360431805757
77.504초,0.0802746574052174,-0.0223535824739541,-2.53349171867587
77.509초,0.0772857439451963,-0.026380700849667,-2.53389282494425
77.514초,0.0810880227669409,-0.0200878670522162,-2.53360969942072
77.519초,0.0781318890562019,-0.0238989695035553,-2.53376773032698
77.524초,0.0801289359287278,-0.0188773372071709,-2.53384898337559
77.529초,0.0780177890093509,-0.0224806934579955,-2.53409922165547
77.534초,0.0792872460149089,-0.0194158239844517,-2.53406494193593
77.539초,0.0769776648545553,-0.0215496072791796,-2.53411197918299
77.544초,0.0762300119602703,-0.0202375518041451,-2.53445925800583
77.549초,0.0746135746018963,-0.0216583557101698,-2.53446421940637
77.554초,0.0720837076279767,-0.0212827831031088,-2.53459077419567
77.56초,0.0705683570786027,-0.022163398176742,-2.53448359573711
77.565초,0.0669462023734349,-0.0229384595578468,-2.53469704555984
77.57초,0.0652650253256714,-0.0229757994271534,-2.53465526021201
77.575초,0.0607298746279819,-0.0245573280150869,-2.53472074734828
